country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2016,27.08780567125765,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2017,27.32770980164695,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2018,27.47249687303187,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2019,27.4543601925526,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2020,27.43626260051305,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2021,27.41824263434253,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2000,21.91356837915471,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2001,23.01508650585693,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2002,24.09119613734892,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2003,25.25507196355693,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2004,26.36661514168546,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2005,27.42398704076714,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2006,28.42738483186576,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2007,28.85743762772061,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2008,29.96476726885578,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2009,30.95957108341635,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2010,31.83912311550194,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2011,32.60007595139477,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2012,33.27437226350035,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2013,33.90880736873249,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2014,34.50307417998122,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2015,35.0567112430158,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2016,35.56911826058379,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2017,36.0399726463741,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2018,36.46859689477695,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2019,36.85502183009847,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2020,37.19860609176938,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2021,37.49927236255702,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using non-piped improved drinking water sources,2022,37.2912169103154,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2000,4.63800041947867,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2001,4.770192374701121,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2002,4.894336877303616,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2003,5.01365258831519,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2004,5.13002904106003,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2005,5.243803625440778,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2006,5.354784506055444,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2007,5.462988780232278,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2008,5.568313642982266,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2009,5.671253456798627,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2010,5.771477427976055,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2011,5.869129079440826,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2012,5.964103692239842,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2013,6.056815656619237,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2014,6.14690023882122,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2015,6.234512284846445,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2016,6.319677483137948,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2017,6.402564404620829,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2018,6.483205539097387,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2019,6.561634207274068,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2020,6.637733439830851,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2021,6.711835845042259,Total,,%,,,,Total
South Africa,ZA,ZAF,710,Proportion of population using non-piped improved drinking water sources,2022,6.783983634283104,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of population using non-piped improved drinking water sources,2011,58.25998874698753,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of population using non-piped improved drinking water sources,2012,60.21980407963203,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of population using non-piped improved drinking water sources,2013,62.17936760927694,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of population using non-piped improved drinking water sources,2014,64.13854818987112,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of population using non-piped improved drinking water sources,2015,66.09736352572672,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of population using non-piped improved drinking water sources,2016,68.05558827781705,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of population using non-piped improved drinking water sources,2017,70.01309160911497,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of population using non-piped improved drinking water sources,2018,71.96979927273524,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of population using non-piped improved drinking water sources,2019,73.92555544485063,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of population using non-piped improved drinking water sources,2020,73.9417120819965,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of population using non-piped improved drinking water sources,2021,73.95867410406301,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of population using non-piped improved drinking water sources,2022,73.97655954354079,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2000,.6915265121452272,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2001,.6918443259479176,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2002,.6268130574127773,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2003,.5618150097196343,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2004,.496631593859695,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2005,.4312590103979043,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2006,.3657027443206197,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2007,.2999666762000749,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2008,.2340506262060575,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2009,.1679568186689362,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2010,.1016874934148675,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2011,.03524508526627,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2012,0,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2013,0,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2014,0,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2015,0,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2016,0,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2017,0,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2018,0,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2019,0,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2020,0,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2021,0,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using non-piped improved drinking water sources,2022,0,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of population using non-piped improved drinking water sources,2000,61.50723173869807,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of population using non-piped improved drinking water sources,2001,60.48664555623524,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of population using non-piped improved drinking water sources,2002,59.4662469374889,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of population using non-piped improved drinking water sources,2003,58.44520804618319,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of population using non-piped improved drinking water sources,2004,57.42394950777842,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of population using non-piped improved drinking water sources,2005,56.40285274343569,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of population using non-piped improved drinking water sources,2006,55.38114320440327,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of population using non-piped improved drinking water sources,2007,54.35958024779784,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of population using non-piped improved drinking water sources,2008,53.33742162524408,Total,,%,,,,Total
